listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km
2265,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 5 Unit 607,-1.289079,36.856996,5408187,3,apartment,20,14,17
2266,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 15 Unit 704,-1.326857,36.909976,7061857,4,apartment,29,21,27
2267,County affordable,Kisumu,Kisumu Manyatta — Block 6 Unit 1114,-0.118296,34.753465,5336207,3,apartment,14,9,14
2268,County affordable,Nakuru,Nakuru Pipeline — Block 19 Unit 1290,-0.278146,36.05623,4903915,3,apartment,27,7,14
2269,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 14 Unit 1821,-1.29069,36.848802,3713782,4,apartment,26,13,14
2270,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 5 Unit 960,-1.127008,36.941017,3562835,3,maisonette,17,22,23
2271,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 9 Unit 313,-1.449227,36.988768,4282686,3,maisonette,8,4,7
2272,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 14 Unit 1740,-1.44566,36.999725,3983759,2,apartment,35,13,30
2273,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 9 Unit 1819,-1.166168,36.971643,3373665,2,maisonette,34,8,27
2274,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 12 Unit 1038,-1.500668,36.963374,2406693,2,apartment,10,3,4
2275,Boma Yangu / AHP,Nairobi,Starehe — Block 17 Unit 760,-1.281281,36.845428,2578167,2,maisonette,24,22,6
2276,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 6 Unit 2007,-1.451486,36.956253,3537992,3,apartment,16,9,10
2277,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 11 Unit 338,-1.210603,36.892488,2389384,2,apartment,24,17,28
2278,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 17 Unit 752,-1.313572,36.893685,4272931,3,apartment,43,14,13
2279,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 26 Unit 754,-1.35367,36.928517,3112998,2,apartment,42,22,11
2280,County affordable,Kisumu,Kisumu Manyatta — Block 13 Unit 1332,-0.110198,34.751026,3747909,3,apartment,19,3,5
2281,County affordable,Uasin Gishu,Eldoret Langas — Block 8 Unit 546,0.485484,35.274459,5698703,3,apartment,14,12,2
2282,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 24 Unit 1033,-1.362886,36.94226,3725003,3,apartment,32,18,29
2283,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 11 Unit 688,-1.445841,36.978122,4279488,3,maisonette,33,20,6
2284,County affordable,Uasin Gishu,Eldoret Langas — Block 22 Unit 1546,0.481902,35.263971,4929382,3,apartment,19,8,2
2285,County affordable,Kisumu,Kisumu Manyatta — Block 7 Unit 1813,-0.120225,34.76439,6963207,4,apartment,12,7,12
2286,Coast affordable,Mombasa,Mombasa Likoni — Block 8 Unit 608,-4.09583,39.640279,2932982,2,apartment,7,9,5
2287,Boma Yangu / AHP,Machakos,Kangundo Road — Block 9 Unit 736,-1.303604,37.0407,4076879,2,maisonette,25,18,26
2288,Coast affordable,Mombasa,Mombasa Likoni — Block 25 Unit 1302,-4.097284,39.655406,3833861,2,apartment,20,5,6
2289,Boma Yangu / AHP,Machakos,Kangundo Road — Block 1 Unit 560,-1.343788,37.031795,4586402,3,apartment,19,12,29
2290,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 22 Unit 2104,-1.442792,36.968819,7472690,4,apartment,12,5,5
2291,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 20 Unit 535,-1.366437,36.955834,4458190,3,apartment,16,5,21
2292,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 24 Unit 1685,-1.448921,36.971594,2342530,1,apartment,9,22,24
2293,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 5 Unit 1449,-1.22843,36.9195,4680351,4,apartment,12,8,12
2294,County affordable,Nakuru,Nakuru Pipeline — Block 21 Unit 1283,-0.288778,36.055813,5378926,3,maisonette,18,2,13
2295,County affordable,Nakuru,Nakuru Pipeline — Block 20 Unit 790,-0.298711,36.068222,3127048,2,apartment,23,4,2
2296,Coast affordable,Mombasa,Mombasa Likoni — Block 8 Unit 1419,-4.103112,39.642871,3575790,3,apartment,4,7,4
2297,Boma Yangu / AHP,Nairobi,Starehe — Block 26 Unit 463,-1.275949,36.837885,4027790,3,apartment,40,12,23
2298,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 14 Unit 833,-1.503972,36.94459,4112651,2,apartment,13,11,13
2299,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 11 Unit 1478,-1.209248,36.90425,1663364,1,apartment,43,22,7
2300,Coast affordable,Mombasa,Mombasa Bamburi — Block 4 Unit 486,-3.96645,39.715484,3115808,2,apartment,19,12,5
2301,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 25 Unit 1534,-1.163332,36.989006,3610561,2,apartment,10,21,23
2302,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 2 Unit 1107,-1.291908,36.858541,4909274,3,apartment,22,17,30
2303,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 22 Unit 508,-1.129768,36.948528,2629367,1,apartment,11,3,6
2304,Coast affordable,Mombasa,Mombasa Bamburi — Block 14 Unit 459,-3.969056,39.742987,2706298,1,maisonette,5,7,12
2305,Boma Yangu / AHP,Machakos,Kangundo Road — Block 9 Unit 492,-1.330589,37.024141,2662304,2,maisonette,22,18,27
2306,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 22 Unit 738,-1.308501,36.908127,5321415,4,apartment,38,12,24
2307,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 21 Unit 780,-1.434319,36.976808,2652543,2,apartment,18,18,30
2308,Boma Yangu / AHP,Nairobi,Starehe — Block 21 Unit 848,-1.262455,36.842593,2671877,1,maisonette,40,8,21
2309,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 3 Unit 1890,-1.445147,36.98891,3413934,3,apartment,22,13,27
2310,Private affordable,Kajiado,Ongata Rongai — Block 20 Unit 1675,-1.409663,36.751998,5024808,3,apartment,26,11,5
2311,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 17 Unit 2140,-1.182757,36.985299,4459667,3,maisonette,40,19,18
2312,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 12 Unit 1290,-1.302099,36.886419,2060512,1,maisonette,22,11,20
2313,Private affordable,Kajiado,Ongata Rongai — Block 8 Unit 1639,-1.38564,36.753605,2996761,1,apartment,27,5,10
2314,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 21 Unit 738,-1.323722,36.899302,3706655,3,apartment,9,7,18
2315,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 21 Unit 1460,-1.224431,36.890511,6437385,4,apartment,18,7,9
2316,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 10 Unit 1091,-1.274925,36.831077,7184573,4,maisonette,35,11,26
2317,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 17 Unit 709,-1.307813,36.895818,5668895,3,apartment,20,9,15
2318,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 13 Unit 2181,-1.429964,36.953355,4551614,3,apartment,19,12,4
2319,Coast affordable,Mombasa,Mombasa Bamburi — Block 27 Unit 1006,-3.962433,39.721107,3602300,2,apartment,10,5,12
2320,County affordable,Uasin Gishu,Eldoret Langas — Block 9 Unit 2051,0.487798,35.271794,2702347,1,apartment,5,12,14
2321,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 14 Unit 1348,-1.325789,36.906178,3418586,3,maisonette,9,8,21
2322,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 26 Unit 2133,-1.273172,36.826373,5946758,4,apartment,45,8,19
2323,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 27 Unit 2162,-1.47641,36.959698,2548919,2,apartment,24,12,8
2324,County affordable,Kisumu,Kisumu Manyatta — Block 11 Unit 1542,-0.121409,34.75755,4166480,2,maisonette,6,7,6
2325,County affordable,Nakuru,Nakuru Pipeline — Block 20 Unit 221,-0.312252,36.05951,3288466,3,apartment,12,8,13
2326,Coast affordable,Mombasa,Mombasa Likoni — Block 3 Unit 2184,-4.076927,39.662969,2431502,1,apartment,22,3,14
2327,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 20 Unit 1922,-1.477421,36.963608,2632864,1,apartment,34,4,10
2328,Boma Yangu / AHP,Nairobi,Starehe — Block 14 Unit 1459,-1.262516,36.851116,6401497,4,apartment,33,12,6
2329,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 22 Unit 1861,-1.271469,36.818312,2307743,1,maisonette,42,8,24
2330,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 21 Unit 779,-1.291702,36.852211,4052738,2,apartment,34,4,14
2331,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 14 Unit 1186,-1.322668,36.895545,4498475,3,apartment,32,18,16
2332,Coast affordable,Mombasa,Mombasa Bamburi — Block 16 Unit 1014,-3.96898,39.732399,3664160,3,apartment,17,6,2
2333,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 14 Unit 1806,-1.158331,36.973176,3295186,3,maisonette,28,19,27
2334,Coast affordable,Mombasa,Mombasa Likoni — Block 6 Unit 2191,-4.083168,39.64565,7474340,4,apartment,5,2,5
2335,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 2 Unit 1331,-1.13109,36.961608,3774170,3,apartment,23,4,2
2336,Private affordable,Kajiado,Ongata Rongai — Block 20 Unit 1158,-1.399375,36.778402,3781778,3,apartment,4,2,4
2337,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 1 Unit 1385,-1.496599,36.950555,4275634,2,apartment,26,6,13
2338,Coast affordable,Mombasa,Mombasa Likoni — Block 21 Unit 791,-4.100351,39.640706,2962403,2,maisonette,12,3,4
2339,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 27 Unit 1157,-1.271368,36.819723,3850415,3,apartment,36,11,12
2340,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 24 Unit 855,-1.306339,36.893859,4053400,2,apartment,13,7,14
2341,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 27 Unit 326,-1.43283,36.949087,5458330,3,maisonette,13,11,9
2342,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 26 Unit 1419,-1.349838,36.932169,3471876,3,apartment,19,21,22
2343,Private affordable,Kajiado,Ongata Rongai — Block 10 Unit 179,-1.384177,36.747075,3486999,2,maisonette,26,8,14
2344,County affordable,Nakuru,Nakuru Pipeline — Block 4 Unit 194,-0.289972,36.071433,5062838,3,maisonette,4,11,2
2345,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 14 Unit 1522,-1.136924,36.969935,5046696,3,apartment,15,5,2
2346,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 13 Unit 782,-1.175953,37.004705,4659741,3,apartment,13,22,30
2347,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 20 Unit 240,-1.469477,36.985341,3880999,3,apartment,35,20,21
2348,County affordable,Uasin Gishu,Eldoret Langas — Block 10 Unit 1273,0.506206,35.248239,2906829,1,maisonette,28,12,4
2349,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 14 Unit 1670,-1.221416,36.899085,2932867,2,maisonette,26,4,6
2350,Private affordable,Kajiado,Ongata Rongai — Block 24 Unit 709,-1.409992,36.746011,4103654,2,maisonette,6,2,6
2351,Private affordable,Kajiado,Ongata Rongai — Block 20 Unit 2059,-1.413908,36.783154,2916333,2,apartment,21,2,9
2352,County affordable,Uasin Gishu,Eldoret Langas — Block 24 Unit 123,0.49802,35.266495,5499969,3,apartment,26,11,6
2353,County affordable,Nakuru,Nakuru Pipeline — Block 2 Unit 890,-0.301282,36.050637,2771316,2,apartment,13,6,2
2354,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 14 Unit 803,-1.498668,36.939577,5705013,4,maisonette,28,4,10
2355,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 4 Unit 1291,-1.443192,37.000388,2259003,1,apartment,9,14,8
2356,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 5 Unit 639,-1.366803,36.95157,5005380,3,maisonette,36,4,11
2357,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 21 Unit 1144,-1.467758,36.947177,5999287,3,apartment,10,8,2
2358,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 23 Unit 1646,-1.215552,36.916434,4980709,4,apartment,32,18,17
2359,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 7 Unit 939,-1.32655,36.907707,2733218,2,apartment,40,17,27
2360,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 3 Unit 1698,-1.209819,36.916857,4013091,3,apartment,20,11,27
2361,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 1 Unit 1689,-1.316893,36.881629,2284096,1,apartment,27,10,25
2362,County affordable,Uasin Gishu,Eldoret Langas — Block 13 Unit 909,0.480411,35.246087,4749567,3,apartment,21,11,14
2363,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 22 Unit 2017,-1.113606,36.946695,5612437,3,apartment,33,16,26
2364,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 22 Unit 1674,-1.28897,36.859886,3341723,2,apartment,41,19,28
2365,County affordable,Uasin Gishu,Eldoret Langas — Block 24 Unit 1105,0.483664,35.272195,6862903,4,apartment,21,2,8
2366,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 1 Unit 1324,-1.317803,36.900515,4272930,3,apartment,28,8,23
2367,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 27 Unit 1619,-1.460848,36.956438,3134122,2,apartment,19,7,9
2368,Boma Yangu / AHP,Nairobi,Starehe — Block 26 Unit 1752,-1.263763,36.849275,3347128,3,apartment,44,7,20
2369,Boma Yangu / AHP,Nairobi,Starehe — Block 11 Unit 1549,-1.277116,36.844776,6692831,4,maisonette,8,17,28
2370,Boma Yangu / AHP,Nairobi,Starehe — Block 20 Unit 1615,-1.266926,36.840037,3654086,3,maisonette,39,16,29
2371,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 5 Unit 1925,-1.28705,36.831586,5199468,3,apartment,41,16,26
2372,Coast affordable,Mombasa,Mombasa Likoni — Block 6 Unit 954,-4.078832,39.671771,3866103,2,apartment,6,10,12
2373,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 24 Unit 1391,-1.30862,36.898382,4103478,2,apartment,25,10,30
2374,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 20 Unit 446,-1.34893,36.945935,4442316,3,maisonette,11,19,21
2375,County affordable,Kisumu,Kisumu Manyatta — Block 2 Unit 1228,-0.110196,34.747592,3031902,1,apartment,5,8,7
2376,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 8 Unit 455,-1.120717,36.966872,2614895,1,apartment,8,11,9
2377,Coast affordable,Mombasa,Mombasa Bamburi — Block 11 Unit 2059,-3.969969,39.725017,3307001,3,apartment,23,3,3
2378,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 4 Unit 2085,-1.289621,36.861989,6790260,4,apartment,10,11,25
2379,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 15 Unit 1593,-1.136944,36.943466,3289397,3,maisonette,8,8,11
2380,County affordable,Kisumu,Kisumu Manyatta — Block 6 Unit 486,-0.108643,34.749784,3443278,2,apartment,6,3,12
2381,Boma Yangu / AHP,Nairobi,Starehe — Block 19 Unit 221,-1.280773,36.842721,3888054,3,apartment,32,16,14
2382,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 16 Unit 937,-1.434658,36.976906,5275246,4,maisonette,24,5,10
2383,Boma Yangu / AHP,Machakos,Kangundo Road — Block 2 Unit 628,-1.326066,36.999033,4399852,3,apartment,19,20,29
2384,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 14 Unit 1584,-1.344002,36.932172,3453324,2,maisonette,26,21,29
2385,Boma Yangu / AHP,Nairobi,Starehe — Block 27 Unit 614,-1.267726,36.843873,2620588,1,apartment,42,15,11
2386,Coast affordable,Mombasa,Mombasa Bamburi — Block 16 Unit 902,-3.995837,39.718584,4575205,3,apartment,27,11,7
2387,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 6 Unit 437,-1.104438,36.953787,2926356,1,apartment,18,15,27
2388,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 10 Unit 1820,-1.108802,36.947897,4351774,4,maisonette,12,14,21
2389,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 13 Unit 572,-1.108046,36.962334,6089300,4,apartment,23,9,12
2390,Coast affordable,Mombasa,Mombasa Bamburi — Block 26 Unit 426,-3.993078,39.731637,7406336,4,apartment,18,10,2
2391,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 20 Unit 615,-1.500146,36.967871,4952860,4,maisonette,25,8,13
2392,Boma Yangu / AHP,Nairobi,Starehe — Block 4 Unit 245,-1.269862,36.851644,2923570,2,apartment,40,20,18
2393,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 24 Unit 291,-1.317606,36.881657,3049481,1,apartment,14,14,30
2394,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 21 Unit 776,-1.225869,36.916414,5726882,4,apartment,42,21,10
2395,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 2 Unit 212,-1.504503,36.969367,3060472,2,apartment,28,4,7
2396,County affordable,Kisumu,Kisumu Manyatta — Block 3 Unit 1066,-0.112264,34.749813,3562399,2,apartment,20,11,5
2397,Boma Yangu / AHP,Machakos,Kangundo Road — Block 23 Unit 1064,-1.300768,37.034057,2484442,1,apartment,31,14,24
2398,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 21 Unit 2064,-1.179602,36.999106,2688058,2,apartment,44,17,6
2399,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 2 Unit 1827,-1.169621,36.986049,3880412,3,apartment,13,14,21
2400,County affordable,Nakuru,Nakuru Pipeline — Block 6 Unit 2142,-0.280067,36.071881,4655021,3,apartment,7,2,8
2401,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 2 Unit 601,-1.282087,36.827553,4489573,3,apartment,19,4,28
2402,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 8 Unit 924,-1.131655,36.973328,7251961,4,apartment,4,4,3
2403,County affordable,Nakuru,Nakuru Pipeline — Block 26 Unit 1566,-0.297483,36.069887,3537675,3,apartment,24,2,13
2404,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 23 Unit 1168,-1.143261,36.982251,3953655,3,apartment,23,7,5
2405,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 6 Unit 1897,-1.350747,36.950399,3886862,4,maisonette,31,13,6
2406,Coast affordable,Mombasa,Mombasa Likoni — Block 2 Unit 1969,-4.09809,39.675121,4972057,3,apartment,13,2,8
2407,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 13 Unit 148,-1.348947,36.954433,1859160,1,apartment,41,15,25
2408,County affordable,Nakuru,Nakuru Pipeline — Block 14 Unit 966,-0.29783,36.055665,5464470,3,apartment,8,3,4
2409,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 18 Unit 1095,-1.47976,36.948949,3981672,2,maisonette,5,9,6
2410,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 7 Unit 1702,-1.284201,36.829646,3248726,3,maisonette,37,14,27
2411,Private affordable,Kajiado,Ongata Rongai — Block 17 Unit 974,-1.385933,36.766743,4331922,3,apartment,5,9,11
2412,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 24 Unit 211,-1.27068,36.818369,5694078,4,maisonette,35,4,30
2413,Boma Yangu / AHP,Machakos,Kangundo Road — Block 27 Unit 1662,-1.329543,37.040623,5506815,3,maisonette,44,4,22
2414,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 19 Unit 782,-1.313154,36.90027,4997601,3,apartment,11,20,15
2415,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 15 Unit 534,-1.351085,36.961036,4539714,3,maisonette,29,21,20
2416,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 1 Unit 2079,-1.509254,36.958592,4062162,2,apartment,10,3,12
2417,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 15 Unit 647,-1.301094,36.902076,5009605,3,apartment,44,5,7
2418,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 16 Unit 1667,-1.180317,37.004143,4824085,3,maisonette,14,6,18
2419,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 24 Unit 123,-1.151369,36.978155,5266271,3,apartment,31,20,13
2420,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 16 Unit 2116,-1.433453,36.956341,3484962,2,apartment,28,10,10
2421,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 24 Unit 529,-1.147865,36.971473,5190730,3,apartment,26,21,25
2422,County affordable,Uasin Gishu,Eldoret Langas — Block 4 Unit 2187,0.512797,35.239167,3301568,3,apartment,18,4,5
2423,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 22 Unit 1033,-1.28722,36.851451,3945671,3,apartment,27,17,17
2424,Coast affordable,Mombasa,Mombasa Likoni — Block 1 Unit 880,-4.089355,39.64112,2922605,2,apartment,26,10,12
2425,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 5 Unit 1111,-1.475492,36.977742,4603815,3,apartment,34,13,30
2426,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 6 Unit 1281,-1.151141,36.965621,5652120,3,apartment,8,6,10
2427,Boma Yangu / AHP,Nairobi,Starehe — Block 18 Unit 794,-1.281113,36.846822,2989613,3,apartment,45,7,26
2428,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 22 Unit 390,-1.360577,36.962658,5540398,3,maisonette,30,7,20
2429,County affordable,Uasin Gishu,Eldoret Langas — Block 23 Unit 263,0.505118,35.27663,3126411,2,apartment,15,10,12
2430,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 13 Unit 1532,-1.170656,36.966084,5071680,3,apartment,11,18,15
2431,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 20 Unit 329,-1.292337,36.854519,2427417,1,apartment,34,21,9
2432,Private affordable,Kajiado,Ongata Rongai — Block 20 Unit 170,-1.410808,36.767701,4381651,4,apartment,14,6,6
2433,Boma Yangu / AHP,Nairobi,Starehe — Block 21 Unit 1310,-1.271108,36.85187,4301311,3,apartment,42,15,18
2434,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 12 Unit 2058,-1.441944,36.980433,3941287,2,apartment,8,22,28
2435,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 27 Unit 648,-1.495102,36.959698,7276136,4,apartment,5,11,14
2436,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 4 Unit 684,-1.130045,36.979939,2532660,1,apartment,12,6,5
2437,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 1 Unit 1140,-1.313061,36.908087,6597998,4,maisonette,21,8,21
2438,County affordable,Kisumu,Kisumu Manyatta — Block 16 Unit 157,-0.113632,34.766513,5751438,3,apartment,5,12,14
2439,Coast affordable,Mombasa,Mombasa Likoni — Block 19 Unit 1223,-4.080151,39.67793,4140153,3,apartment,12,3,13
2440,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 7 Unit 321,-1.319368,36.900814,2873959,1,apartment,13,19,19
2441,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 9 Unit 1221,-1.349597,36.962974,2898724,1,apartment,37,9,7
