listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km,source,source_url,price_estimated
436,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 436,-1.281507,36.855502,4904594,3,apartment,12,13,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
437,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 437,-1.274006,36.862153,3795044,3,apartment,22,10,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
438,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 438,-1.284028,36.865045,2808690,2,apartment,27,4,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
439,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 439,-1.286251,36.852912,5559383,4,apartment,24,17,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
440,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 440,-1.286355,36.862407,5307358,3,apartment,18,6,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
441,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 441,-1.276673,36.864018,4228418,3,apartment,11,7,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
442,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 442,-1.267825,36.845392,4772292,3,apartment,10,13,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
443,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 443,-1.289811,36.853185,6087155,4,apartment,28,14,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
444,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 444,-1.28348,36.862074,3770036,2,apartment,22,8,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
445,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 445,-1.268649,36.857397,2335667,1,apartment,13,5,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
446,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 446,-1.279779,36.845177,5866447,4,apartment,12,6,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
447,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 447,-1.284643,36.845132,1856847,1,apartment,13,10,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
448,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 448,-1.278996,36.848489,3281158,2,apartment,8,13,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
449,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 449,-1.275889,36.844386,3197948,2,apartment,19,4,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
450,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 450,-1.280564,36.851235,3823633,2,apartment,29,4,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
451,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 451,-1.277277,36.842302,4979147,3,apartment,25,11,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
452,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 452,-1.28141,36.844184,2755443,2,apartment,29,15,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
453,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 453,-1.277088,36.86011,2635630,2,apartment,32,7,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
454,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 454,-1.276344,36.864077,6156069,3,apartment,34,14,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
455,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 455,-1.278393,36.845299,3311900,2,apartment,29,8,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
456,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 456,-1.291131,36.852638,5329292,4,apartment,30,11,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
457,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 457,-1.268048,36.853175,2375758,1,apartment,8,5,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
458,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 458,-1.268831,36.848157,2746495,1,apartment,21,4,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
459,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 459,-1.269198,36.853835,3277848,2,apartment,34,17,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
460,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 460,-1.279412,36.862406,2861322,2,apartment,20,5,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
461,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 461,-1.282164,36.854515,3968760,2,apartment,32,17,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
462,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 462,-1.284287,36.842523,3245138,2,apartment,18,11,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
463,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 463,-1.287169,36.857973,5368090,3,apartment,18,7,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
464,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 464,-1.283148,36.85898,3336387,2,apartment,20,13,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
465,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 465,-1.277794,36.84691,2823147,1,apartment,9,16,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
466,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 466,-1.290585,36.853648,3485500,2,apartment,11,17,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
467,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 467,-1.288383,36.861144,5542488,3,apartment,32,17,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
468,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 468,-1.274472,36.858904,5381329,3,apartment,34,10,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
469,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 469,-1.279061,36.854576,2860570,2,apartment,29,6,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
470,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 470,-1.291182,36.864042,5173356,3,apartment,15,7,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
471,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 471,-1.285755,36.848351,5346398,4,apartment,30,4,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
472,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 472,-1.28689,36.850864,3269128,2,apartment,18,17,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
473,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 473,-1.289367,36.842382,3124678,2,apartment,14,6,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
474,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 474,-1.267741,36.864062,3716774,3,apartment,21,15,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
475,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 475,-1.272946,36.860132,6006661,4,apartment,27,15,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
476,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 476,-1.281096,36.860183,7285671,4,apartment,29,14,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
477,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 477,-1.289257,36.86564,2915090,1,apartment,20,14,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
478,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 478,-1.275771,36.842598,2602525,1,apartment,28,14,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
479,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 479,-1.270956,36.844127,5166266,3,apartment,28,7,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
480,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 480,-1.290502,36.852535,3340163,2,apartment,15,17,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
481,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 481,-1.270415,36.848266,4705266,3,apartment,31,16,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
482,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 482,-1.283653,36.853838,2683134,2,apartment,19,10,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
483,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 483,-1.287878,36.850224,3404286,2,apartment,24,11,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
484,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 484,-1.271747,36.847939,3671158,2,apartment,34,4,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
485,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 485,-1.271406,36.845188,4148148,2,apartment,33,11,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
486,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 486,-1.271883,36.855797,3106454,2,apartment,15,6,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
487,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 487,-1.277988,36.859083,5368595,4,apartment,15,4,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
488,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 488,-1.271939,36.843398,4922974,3,apartment,21,8,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
489,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 489,-1.288673,36.864267,2595509,1,apartment,15,16,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
490,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 490,-1.283762,36.855881,3133517,2,apartment,27,10,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
491,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 491,-1.289021,36.865772,2850066,2,apartment,28,10,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
492,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 492,-1.279944,36.863914,7947059,4,apartment,10,16,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
493,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 493,-1.268781,36.849331,6017043,3,apartment,16,8,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
494,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 494,-1.281533,36.846339,3481691,2,apartment,32,16,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
495,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 495,-1.289909,36.842708,3728435,2,apartment,11,13,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
496,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 496,-1.27579,36.844034,3878567,2,apartment,33,16,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
497,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 497,-1.288246,36.849461,4002027,2,apartment,33,9,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
498,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 498,-1.284396,36.843233,3350196,2,apartment,17,11,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
499,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 499,-1.286794,36.848063,4603395,3,apartment,16,12,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
500,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 500,-1.283232,36.854591,4196054,2,apartment,28,4,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
501,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 501,-1.268332,36.854305,3540031,2,apartment,11,16,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
502,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 502,-1.290112,36.852076,6174975,3,apartment,26,11,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
503,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 503,-1.289294,36.855266,4791778,3,apartment,8,5,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
504,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 504,-1.279337,36.85914,5768590,3,apartment,31,12,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
505,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 505,-1.273411,36.861996,6959805,4,apartment,22,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
506,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 506,-1.278172,36.846968,1986897,1,apartment,31,14,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
507,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 507,-1.287006,36.849914,3272355,2,apartment,27,13,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
508,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 508,-1.289275,36.86309,3738126,2,apartment,28,5,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
509,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 509,-1.268191,36.858774,3067698,2,apartment,23,12,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
510,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 510,-1.284342,36.842726,2716512,2,apartment,27,12,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
511,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 511,-1.274013,36.864551,5015543,4,apartment,16,14,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
512,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 512,-1.279856,36.852245,2747830,2,apartment,16,15,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
513,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 513,-1.277165,36.863332,3289841,2,apartment,24,17,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
514,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 514,-1.282288,36.846115,2714625,1,apartment,17,6,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
515,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 515,-1.273183,36.853688,2879259,2,apartment,24,16,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
516,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 516,-1.289913,36.851456,2695023,1,apartment,10,8,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
517,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 517,-1.286506,36.846532,4177647,2,apartment,11,12,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
518,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 518,-1.27759,36.850819,3100127,2,apartment,30,8,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
519,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 519,-1.274967,36.862615,4713820,3,apartment,30,9,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
520,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 520,-1.289862,36.845865,3715994,2,apartment,9,11,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
521,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 521,-1.274151,36.843371,5921791,4,apartment,34,16,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
522,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 522,-1.289387,36.842348,5909613,3,apartment,9,11,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
523,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 523,-1.278362,36.852007,4210229,3,apartment,15,15,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
524,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 524,-1.279505,36.865516,3241656,2,apartment,12,12,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
525,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 525,-1.280057,36.86305,5165599,4,apartment,11,13,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
526,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 526,-1.285201,36.851823,3759435,3,apartment,17,8,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
527,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 527,-1.283675,36.849109,3339564,2,apartment,28,7,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
528,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 528,-1.287922,36.862708,2939167,2,apartment,24,12,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
529,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 529,-1.271177,36.847478,3710174,2,apartment,19,6,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
530,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 530,-1.290387,36.860072,2012726,1,apartment,34,7,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
531,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 531,-1.289796,36.855989,3796913,2,apartment,17,14,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
532,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 532,-1.291258,36.856062,2915361,2,apartment,34,17,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
533,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 533,-1.288547,36.855104,2903186,2,apartment,24,12,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
534,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 534,-1.273447,36.863199,4613630,3,apartment,29,6,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
535,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 535,-1.284383,36.849692,3489403,2,apartment,22,17,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
536,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 536,-1.268131,36.851783,4112020,3,apartment,22,16,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
537,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 537,-1.28584,36.854441,2771659,2,apartment,11,4,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
538,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 538,-1.288549,36.846529,7403636,4,apartment,28,15,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
539,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 539,-1.274104,36.843424,4040444,2,apartment,9,13,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
540,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 540,-1.273344,36.861654,5918896,3,apartment,27,16,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
541,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 541,-1.274786,36.864745,3115941,2,apartment,9,12,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
542,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 542,-1.28103,36.859924,4588110,3,apartment,34,10,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
543,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 543,-1.278574,36.853331,2042886,1,apartment,30,12,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
544,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 544,-1.281818,36.855769,2708234,1,apartment,23,8,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
545,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 545,-1.276124,36.860743,5472561,3,apartment,29,12,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
546,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 546,-1.276972,36.844206,2767360,2,apartment,15,15,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
547,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 547,-1.275224,36.843947,7793559,4,apartment,18,12,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
548,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 548,-1.273904,36.861636,3207995,2,apartment,24,17,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
549,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 549,-1.280811,36.862516,3141746,2,apartment,8,14,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
550,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 550,-1.282683,36.842987,3852434,2,apartment,11,9,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
551,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 551,-1.268861,36.853901,3197413,2,apartment,34,7,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
552,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 552,-1.283402,36.861355,2826499,1,apartment,18,15,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
553,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 553,-1.288861,36.856385,5687032,3,apartment,32,17,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
554,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 554,-1.290298,36.863937,4090787,2,apartment,31,13,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
555,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 555,-1.286439,36.861444,6767209,4,apartment,26,10,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
556,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 556,-1.275129,36.864589,2396833,1,apartment,30,14,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
557,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 557,-1.268952,36.864267,3738645,3,apartment,9,11,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
558,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 558,-1.280418,36.851852,5867511,3,apartment,11,7,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
559,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 559,-1.271442,36.845278,4205103,3,apartment,8,7,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
560,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 560,-1.286358,36.845695,3237407,2,apartment,23,15,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
561,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 561,-1.269628,36.845401,5228014,3,apartment,33,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
562,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 562,-1.271623,36.856928,6722370,4,apartment,24,12,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
563,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 563,-1.291125,36.864772,3704792,2,apartment,32,12,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
564,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 564,-1.282466,36.842075,5698226,3,apartment,21,8,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
565,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 565,-1.283368,36.847773,2324387,1,apartment,11,11,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
566,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 566,-1.268243,36.845928,3584983,2,apartment,16,17,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
567,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 567,-1.279538,36.857227,3469294,2,apartment,28,17,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
568,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 568,-1.274894,36.842379,2981288,2,apartment,15,7,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
569,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 569,-1.276697,36.858057,5099183,4,apartment,11,14,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
570,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 570,-1.277026,36.851283,3362417,2,apartment,9,14,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
571,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 571,-1.267628,36.842157,3647993,2,apartment,25,11,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
572,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 572,-1.271678,36.854862,4012140,3,apartment,24,7,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
573,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 573,-1.288586,36.864006,5833312,3,apartment,18,4,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
574,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 574,-1.289679,36.846449,4517284,3,apartment,8,12,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
